"","Condition_GF_vs_wt","Condition_GF_vs_bA.A","Condition_GF_vs_bJ.A","Condition_GF_vs_bE.A","Condition_bA.A_vs_wt","Condition_bJ.A_vs_wt","Condition_bE.A_vs_wt","Condition_bE.A_bJ.A_bA.A_vs_wt","Condition_bE.A_bJ.A_bA.A_vs_GF","Condition_bE.A_bJ.A_bA.A_vs_GF_wt"
"NVE14233",0,0,0,0,0,0,0,0,0,0
"NVE14234",0,0,0,0,0,0,0,0,0,0
"NVE14236",0,0,0,0,0,0,0,0,0,0
"NVE14237",0,0,0,0,0,0,0,0,0,0
"NVE14238",-0.583884250566572,0,0,0,-0.960655743452635,0,-0.629698777730224,-0.965253774541454,0,-0.897749370724115
"NVE14239",0,0,0,0,-0.223983841790342,0,0,-0.306116167089621,0,-0.366865477278417
"NVE14240",0,0,0,0,0.428296115676065,0,0,0,0,0
"NVE14241",0,0,0,0,0,0,0,0,0,0
"NVE14242",0,0,0,0,0,0,0,0,0,0
"NVE14243",0,0,0,0,0.443236044338951,0,0,0,0,0
"NVE14244",0,0,0,0,0,0,0,0,0,0
"NVE14245",0,0,0,0,0,0,0,0,0,0
"NVE14246",0,0,0,0,0,0,0,0,0,0
"NVE14247",0,0,0,0,-0.704662456870323,-0.627944472926722,-0.742021981028052,-1.07950117799883,0,-1.16387544365449
"NVE14248",0,-0.689617425275671,0,0,0.544896398304251,0,0,0.645586587487621,0.790307614459042,0.957262535044774
"NVE14249",0,0,0,0,0,0,0,0,0,0
"NVE14250",-0.327590467243263,0.725545762280162,0,0.477039801090207,-1.05313622952343,-0.514471034434491,-0.804630268333471,-1.29230597950044,-0.964715512257176,-1.50468128865265
"NVE14251",0,0,0,0,0,0,-0.723121769550807,-0.65812737658606,0,-0.799544027665613
"NVE14253",0,0,0,0,0,0,0,0,0,0
"NVE14254",-0.269452347920227,0,0,0,-0.472557098351772,-0.300977455812393,-0.344451353216308,-0.563010126644675,0,-0.571045669092347
"NVE14255",0,0,0,0,0,0,0,0,0,0
"NVE14256",0,0,0,0,0,0,0,0,0,0
"NVE14257",0,0,0,0,-0.500750843352851,0,0,-0.571834772037476,0,-0.73835200934817
"NVE14258",-1.99540327574742,0,0,0,-1.68466248016255,-1.82666122420667,-1.80488906472378,-2.39156597998615,0,-1.85848609879216
"NVE14259",0,0,0,0,0,0,0,0.700161334155888,0.823174024082099,1.01555659209949
"NVE14260",0,0,0.842496121375157,1.02249533754641,0,-0.662882768351637,-0.842881984522893,-1.03141893059181,-1.21103228361533,-1.49496787257114
"NVE14261",0,0,0,0,-0.982674318083473,0,-0.678825562988587,-1.15266855560873,0,-1.26006836237616
"NVE14262",0,0,0,0,0,0,0,0,0,0
"NVE14263",0,0,0,0,0.380196278540807,0,0,0,0,0
"NVE14264",0,0,0,0,0,0,0,0,0,0
"NVE14265",0,0,0,0,0,0,0,-0.506768593722705,0,0
"NVE14266",0,0,0,0,0,0,0,0,0,0
"NVE14267",0,0,0,0,0.397201601870448,0,0,0.385177382762831,0,0
"NVE14268",0,0,0,0,0,0,0,0,0,0
"NVE14269",0,0,0,0,0,0,0,0.448299102361372,0,0.520762298892443
"NVE14270",0,0,0,0,0,0,0,0,0,0
"NVE14271",0,0,0,0,0,0,0,0,0,0
"NVE14272",0,0,0,0,0,0,0,0,0,0
"NVE14273",0,0,0,0,0,0,0,0,0,0
"NVE14274",0,0,0,0,0,0,0,0,0,0
"NVE14275",0,-0.421600179031772,0,-0.495661655504196,0.667807914623269,0.607245865674908,0.741869391095693,1.1116712884467,0.865463552855201,1.31808949432879
"NVE14276",0,0,0,0,0,0,0,0,0,0
"NVE14277",-0.279122806732027,0.331455409410276,0,0.383397334308966,-0.610578216142303,-0.45686839086373,-0.662520141040992,-0.926330418516439,-0.647207611784413,-1.04902577654971
"NVE14278",0,0,0,0,0,0,0,0,0,0
"NVE14279",0,0,0,0,0,0,0,0,0,0
"NVE14280",0,0,0,0,0,0,0,0,0,0
"NVE14281",0,0,0,0,0,0,0,0,0,0
"NVE14282",0,0.507419298925759,0,0,-0.690747983375667,-0.341442182642996,-0.391369974523584,-0.780804225767143,-0.597475541317235,-0.918853498704787
"NVE14283",0,0,0,0,-0.3231866411616,-0.22662952885542,-0.282434550580377,-0.442589280334147,-0.300687599823591,-0.495518319955216
"NVE14284",0,0,0,0,0,0,0,0,0,0
"NVE14285",0,0,0,0,0,0,0,0,0,0
"NVE14286",0,0,0,0,0,0,0,0,0,0
"NVE14287",0,0,0,0,0.460404041606102,0,0,0,0,0.576661966895446
"NVE14288",0,-0.398646251449855,0,0,0.404418795008195,0,0.351862377446043,0.549977056787033,0.544204513228694,0.729453967201208
"NVE14289",0,0,0,0,0,0,0,0,0,0
"NVE14290",0,0,0,0,0,0,0,0,0,0
"NVE14291",0,-0.344333531583144,0,-0.389506598560222,0.26188188925499,0,0.307054956232068,0.471436547722571,0.553888190050725,0.683549396688952
"NVE14292",0,0,0,-0.485714995078369,0,0,0,0,0,0
"NVE14293",0,0,0,0,0,0,0,0,0,0
"NVE14294",-0.518783603279459,0,0,0,0,0,0,0,0,0
"NVE14295",0,0,0,0,0,0,0,0,0,0
"NVE14296",0,0,0,0,0,0,0,0,0,0
"NVE14297",0,0,0,0,0,0,0,0,0,0
"NVE14298",0,0,0,0,0,0,0,0,0,0
"NVE14299",0,0,0,0,0,0,0,0,0,0
"NVE14300",0,-0.787747284923046,0,-1.09547853979476,0.56781357033913,0,0.875544825210841,1.19342647843625,1.41336019302017,1.73785748607817
"NVE14301",-0.5813962242346,-1.26243188708211,-1.21010065025507,-1.30918672676551,0.681035662847511,0.628704426020474,0.727790502530911,1.45507730259613,2.03647352683073,2.32770017123211
"NVE14302",0,0,0,0,0,0,0,0,0,0
"NVE14303",0,0,0,0,0.365975774979568,0,0.327385165956969,0.540332791359289,0.417421423837193,0.638502364710515
"NVE14304",0,0,0,0,0,0.246544954414349,0,0,0,0
"NVE14305",0,0,0,0,0,0,-0.852135823659355,-0.989091274026874,0,-0.988733856917187
"NVE14306",0,0,0,0,0.201281734326722,0,0,0,0,0
"NVE14307",0,0,0,0,0,0,0,0,0,0
"NVE14308",0,0,0,0,0,0,0,0,0,0
"NVE14309",0,0,0,-0.512150758152088,0,0,0.462705945873481,0.648311436965925,0.697756249244532,0.897378058321389
"NVE14310",0,-0.358154131839605,0,0,0.615604247001152,0.324761370172396,0.410083260168129,0.707289717758881,0.449839602597334,0.771419182388732
"NVE14311",0,0.592074971168127,0,0,-0.380761300708187,0,0,-0.415952286323725,-0.627265956783664,-0.695479204570484
"NVE14312",0.389703493562537,0.441199811332607,0,0,0,0,0,0,0,0
"NVE14313",0,0,0,0,0,0,0,-0.410836571028556,0,-0.502117055384918
"NVE14314",0,0,0,0,0,0,0,0,0,0
"NVE14315",0,0,0,0,0,0,0,0,0,0
"NVE14316",0,0,0,0,0,0,0,0,0,0
"NVE14317",0,0,0,0,0,0,0,0,0,0
"NVE14318",0,0.473427285918695,0,0,-0.60279296716456,0,0,-0.685104172974904,-0.55573849172904,-0.827228760541592
"NVE14319",0,0,0,0,0,0,0,0,0,0
"NVE14320",0,0,0,0,0,0,0,0,0,0
"NVE14321",0,0,0,0,0,0,0,0,0,0
"NVE14322",0,0,0,0,0,0,0,0,0,0
"NVE14323",0,0,0,0,0,0,0,0,0,0
"NVE14324",0,0,0,0,0,0,0,0,0,0
"NVE14325",0,0,0,0,0,0,0,0,0,0
"NVE14326",0,0,0,0,-0.577875111438755,0,0,-0.662505032298222,0,0
"NVE14327",0,0,0,0,0,0,0,0,0,0
"NVE14328",0,0,0,0,0,0,0,0,0,0
"NVE14330",0,-0.522526458540921,0,0,0.74201671087248,0,0.49998335573762,0.833814560610062,0.614324308278502,0.965425615184045
"NVE14331",0,0,0,0,0,0,0,0,0,0
"NVE14332",-0.538321481587055,0.655390856336706,0,0.736318019379394,-1.19371233792376,-0.613638976433455,-1.27463950096645,-1.63386540123908,-1.09554391965203,-1.81960662669432
"NVE14333",0,0,0,0,-0.583442375112398,0,0,0,0,0
"NVE14334",0,0,0,0,0,0,0,0,0,0
"NVE14335",0,0,0,0,-0.919191616260025,0,-0.695190861678461,-1.09372055959327,0,-1.13677000418599
"NVE14336",0,0,0,0,-0.377276482213287,0,-0.368143999354811,-0.510271832353322,-0.478801505381357,-0.659382549693971
"NVE14337",0,0,0,0,-0.77143136892151,0,-0.60382452951199,-0.921230108412644,-0.63929875120066,-1.04035286571882
"NVE14338",0,0,0,0,0,0,0,0,0,0
"NVE14339",0.373598176078342,0,0,0,0.606718718408702,0.444770847348346,0.487900558089691,0.774195255030463,0.400597078952121,0.783194513360259
"NVE14340",0,0,0,0,0,0,0,0.393487454443862,0,0
"NVE14341",0,0,0,0,0,0,0,0,0,0
"NVE14342",0,0,0,0,0,0,-0.484608087476164,0,0,0
"NVE14343",0,0,0,0,0,0,0,0,0,0
"NVE14345",0,0,0,0,0,0,0,0,0,0
"NVE14346",0,0,0,0,0,0,0,0,0,0
"NVE14347",0,0,0,0,-0.344721900270222,0,0,0,0,0
"NVE14348",0,-0.273921717751778,-0.280973787019649,-0.432888382592902,0,0,0.221158386977067,0.296248814136538,0.507978809752373,0.536151352942516
"NVE14349",0,0,0,0,0,0,0,0,0,0
"NVE14350",-0.832094301253854,0,0,0,-0.977366124165474,-1.01698430292074,-1.20779655255776,-1.58845025240899,0,-1.56320431477263
"NVE14351",0,0,0,0,0,0,0,0,0,0
"NVE14352",0,0,0,0,0,0,0,0,0,0
"NVE14353",0.292619235177483,0,0,0,0,0,0.257347533638928,0,0,0
"NVE14354",0,0,0,0,0,0,0,0,0,0
"NVE14355",0,0,0,0,0.389949216062342,0,0.340124857723553,0.517576956538347,0,0.572618216692788
"NVE14356",0,0,0,0,0,0,0,0,0,0
"NVE14357",0,0,0,0,-0.410666883649042,0,0,0,0,0
"NVE14358",0,0,0,0,0,0,0,0,0,0
"NVE14359",0,0,0,0,0,0,0,0,0,0
"NVE14360",0,0,0,0,0,0,0,0,0,0
"NVE14361",0,0,0,0,0,0,0,0,0,0
"NVE14362",0,0,0,0,0,0,0,0,0,0
"NVE14363",0,0,0,0,0,0,0,0,0,0
"NVE14364",0,0,0,0,0,0,0,0,0,0
"NVE14365",0,0,0,0,0,0,0,0,0,0
"NVE14366",0,0,0,0,0,0,0,0,0,0
"NVE14367",0,0,0,0,0,0,0,0,0,0
"NVE14368",0,0,0,0,0,0,0,0,0,0
"NVE14369",0,0,0,0,0,0,0,0,0,0
"NVE14370",0,0,0,0,0,0,0,0,0,0
"NVE14371",-0.496703442489463,0,0,0,-0.670875973999079,0,-0.437869389143982,-0.697695257282096,0,-0.599124984203545
"NVE14372",0,0,0,0,-0.252764048383075,0,-0.326596111486497,-0.364198448314656,0,0
"NVE14373",0,0,0,0,0,0,0,0,0,0
"NVE14374",0,0.651371032984912,0,0,-0.939544757901701,-0.548107627020283,-0.635678765855051,-1.15872867531392,-0.870554950397129,-1.35285618812869
"NVE14375",0,0,0,0,0,0,0,0,0,0
"NVE14376",0,0,0,0,0,0,0,0,0,0
"NVE14377",0,0,0,0,0,0,0,0,0,0
"NVE14378",0,0,0,-0.471296218685918,0,0,0,0,0.505571294923062,0
"NVE14379",0,0,0,0,0,0,0,0,0,0
"NVE14380",0,0,0,0,0,0,0,0,0,0
"NVE14381",0,0,0,0,0.605828211665326,0,0.81523500179805,0.90111387071327,0,0
"NVE14382",0,0,0,0,0,0,0,0,0,0
"NVE14383",0,0,0,0,0,0,0,0,0,0
"NVE14384",0,0,0,0,0,0,0,0,0,0
"NVE14385",0,0,0,0,0,0,0,0,0,0
"NVE14386",0,0,0,0,0,0,0,0,0,0
"NVE14387",0,0,0,0,0,0,0,0,0,0
"NVE14388",0,0,0,0,0,0,0,0,0,0
"NVE14389",0,0,0,0,0,0,0,0,0,0
"NVE14390",0,0,0,0,0.22554770725935,0,0,0,0,0
"NVE14391",0,0,0,0,0,0,0,0,0,0
"NVE14392",0,0,0.670035141584456,0,0,-0.65194260987608,0,-0.604403833258182,0,-0.817933933348668
"NVE14393",0,0,0,0,0,0,0,0,0,0
"NVE14394",0,0,0,0,0.592047631529197,0.48151066228369,0,0.758428995707588,0,0.827065789081736
"NVE14395",0,0,0,0,-0.677620172414642,-0.726072176660251,-0.844173871093928,-1.19882011857579,-0.824071794329786,-1.3485948451263
"NVE14396",0,0,0,0,0,0,0,0,0,0
"NVE14397",0,0,0,0,0,0,0,0,0,0
"NVE14398",0,0,0,0,0,0,0,0,0,0
"NVE14399",0,0,0,0,0,0,0,0,0,0
"NVE14400",0,-0.413902416838222,0,0,0.645035797036714,0,0,0.63083558313587,0,0.687024880172543
"NVE14401",0.513470496900491,0,0,0,0.698584215982053,0.32323835971105,0.578071425339083,0.754548589510057,0,0.66375079837063
"NVE14402",0,0,0,0,0,0,0,0,0,0
"NVE14403",0,0,0,0,0.509706081648348,0,0.351374705858446,0.564432651348638,0,0.59374990285384
"NVE14404",0,0,0,0,0,0,0,0,0,0
"NVE14405",0,0,0,0,-0.378577309102422,-0.32021307586084,-0.314969877771174,-0.501343771591083,0,-0.490272051976693
"NVE14406",-0.64573041438248,0.9512932164802,0,0.775095129637409,-1.59702363086268,-0.88431704619029,-1.42082554401989,-2.08300712765804,-1.43727671327556,-2.34685625998297
"NVE14407",0,0,0,0,0,0,0,0,0,0
"NVE14408",0,0,0,0,0,0,0,0,0,0
"NVE14409",0,0,0,0,0,0,0,0,0,0
"NVE14410",0,0,0,0,0,0,0,0,0,0
"NVE14411",0,0,0,0,-0.569292679515876,0,0,0,0,0
"NVE14412",0,0,0,0,0.389263745148819,0,0,0.411718615534125,0,0
"NVE14413",0,0,0,0,0,0,0,0,0,0
"NVE14414",0,0,0,0,0,0,0,0,0,0
"NVE14415",0,0,0,0,0,0,0,0,0,0
"NVE14416",0,0,0,0,0,0,0,0,0,0
"NVE14417",0,0,0,0,0,0,0,0,0,0
"NVE14418",0,0,0,0,0,0,0,0,0,0
"NVE14419",0,0,0,0,0,0,0,0,0,0.362884491232216
"NVE14420",0,0,0,0,0,0,0,0,0,0
"NVE14421",0,0,0,0,0,0,0,0,0,0
"NVE14422",0,0,0,0,0,0.586905890073995,0.703733207434437,0.880782583659642,0,0.868405123933037
"NVE14423",0,0,0,0,0,0,0,0,0,0
"NVE14424",0,0,0,0,0,0,0,0,0,0
"NVE14425",0,0,0,0,0,0,0,0,0,0
"NVE14426",0,0,0,0,0,0,0,0,0,0
"NVE14427",0.504087757373917,0,0,0,0.598883228291232,0.632985679426492,0.654629110157188,0.93026412399885,0,0.904293313562963
"NVE14428",0,0,0,0,-0.687914484134654,0,-0.604711624665809,-0.783804035075569,0,-0.813339771185358
"NVE14429",0,0,0,0,-0.54506391094482,0,-0.644678559085129,-0.872622537394496,0,-0.998870090521289
"NVE14431",0,0,0,0.628842138700594,0,0,-0.757275624220918,0,0,0
"NVE14433",0,0,0,0,0,0,0,0,0,0
"NVE14434",0,0,0,0,0,0,0,0,0,0
"NVE14435",0,0,0,0,0,0,0,0,0,0
"NVE14436",0,0,0,0,0,0,0,0,0,0
"NVE14437",0,0,0,0,0,0,0,0,0,0
"NVE14438",0,0,0,0,0,0,0,0,0,0
"NVE14439",0,0,0,0,0,0,0,0,0,0
"NVE14440",0,0,0,0,0,0,0,0,0,0
"NVE14441",0,0,0,0,0,0,0,0,0,0
"NVE14442",0,0,0,0,0,0,0,0,0,0
"NVE14444",0,0,0,0,0,0,0,0,0,0
"NVE14445",0,0,0,0,0,0,0,0,0,0
"NVE14446",-0.399743013469474,0,0,0,-0.66269572666179,0,-0.423945146979209,-0.597009782934809,0,-0.529518009977595
"NVE14447",0,0,0,0,0,0,0,0,0,0
"NVE14448",0,0,0,0,0.765226205099882,0,0,0.92550529971907,0,0.961989096358651
"NVE14449",0,-1.01098766077723,0,0,1.41297471985599,0,1.01471511890181,1.65703790085301,1.25505084177424,1.94139217406886
"NVE14450",0,0,0,0,0,0,0,0,0,0
"NVE14451",0,0,0,0,0,0,0,0,0,0
"NVE14452",0,0,0,0,0,0,0,0,0,0
"NVE14453",0,0,0,0,0,0,0,0,0,0
"NVE14454",0,0,0,0,0,0,0,0,0,0
"NVE14455",0,0,0,0,0,0,0,0,0,0
"NVE14456",0,0,0,0,0,0,0,0,0,0
"NVE14457",0,0,0,0,-1.13656587582522,0,-0.92699261983413,-1.37004854874125,-1.03246459645065,-1.60167557478947
"NVE14458",-0.31898410761831,0,0,0,-0.279364520241157,0,0,0,0,0
"NVE14459",0,0,0,0,0,0,0,0,0,0
"NVE14460",0,0,0,0,-0.709086700727504,0,0,-0.739275332679768,0,0
"NVE14461",0,0,0,0,0,0,0,0,0,0
"NVE14462",0,0,0,0,0,0,0,0,0,0
"NVE14463",0,0,0,0,0,0,0,0,0,0
"NVE14464",0,0,0,0,-0.279764795049998,0,0,-0.367812032048881,-0.339553604203004,-0.471577536587842
"NVE14465",0,0,0,0,0,0,0,0,0,0
"NVE14466",0,0,0,0,0,0,0,0,0,0
"NVE14467",0,0,0,0,0,0,0,0,0,0
"NVE14468",0,0,0,0,0,0,0,0,0,0
"NVE14469",0,0,0,0,0,0,0,0,0,0
"NVE14470",0,0,0,0,0,0.445424740043821,0,0.486014426884718,0,0
"NVE14471",0,0,0,0,0,0,0,0,0,0
"NVE14472",0,0,0,0,0,0,0,0.303828631132181,0.357283383142841,0.440741046719861
"NVE14473",0,0,0,0,0,0,0,0,0,0
"NVE14474",-0.391594484063712,0,0,0,-0.326074446069834,-0.348932545219285,-0.475162143002349,-0.533463277305057,0,-0.45022172173455
"NVE14475",0,0,0,0,0,0,0,0,0,0
"NVE14476",0,0,0,0,0,0,0,0,0,0
"NVE14477",0,0,0,0,0,0,0,0,0,0
"NVE14478",0,0,0,0,0,0,0,0,0,0
"NVE14479",0,0,0,0,-0.438662300366251,-0.372812466307578,0,-0.479064947880561,0,-0.43520314783199
"NVE14480",0,0,0,0,-0.395046679614682,-0.326294799897777,0,-0.39167460289478,0,0
"NVE14481",0,0,0,0,-0.338982669327542,0,0,0,0,0
"NVE14482",0,-0.396201162004262,0,0,0.466547627947185,0.410532653079334,0.355284576120319,0.711280705936011,0.640934239993088,0.901476315598502
"NVE14483",0,0,0,0,0,0,0,0,0,0
"NVE14484",0,0.721968868426698,0,0,-0.884186343234699,0,-0.455919776995947,-0.906763690294065,-0.744546215486065,-1.1008735583552
"NVE14485",0,0,0,0,0.526616573063176,0,0.404394095920838,0.621353476133955,0,0.719578035433757
"NVE14486",-0.424145051817856,0,0,0,-0.465571621672666,0,0,-0.415776635353086,0,0
"NVE14487",0.333329535543816,0,0,0,0.49909001228637,0,0.342475328196755,0.510700567686394,0,0.458713990275148
"NVE14488",0,0,0,0,0,0,0,0,0,0
"NVE14489",0,0.661972598510205,0.828325269017445,1.21725035328481,-0.973371614692179,-1.13972428519942,-1.52864936946678,-2.0604871259087,-1.74908810972672,-2.53971718145156
"NVE14490",0,0,0,0,0,0,0,0,0,0
"NVE14491",0,0,0,0,0,0,0,0,0,0
"NVE14492",0.616387346210355,0,0,0,0.741143612543057,0,0.723555398492776,0.901073172883983,0,0.790505746591297
"NVE14493",0,0,0,0,0,0,0,0,0,0
"NVE14494",0,0,0,0,0,0,0,0,0,0
"NVE14495",0,0,0,0,0,0,0,0,0,0
"NVE14496",0,0,0,0,0,0,0,0,0,0
"NVE14497",0,0,0,0,0.411138784722838,0.424659896666891,0,0.449559874470268,0,0.445670425780999
"NVE14498",0,0,0,0,0,0,0,0,0,0
"NVE14499",0,0,0,0,0,0,0,0,0,0
"NVE14500",0,0,0,0,0,0,0,0.679919058715375,0.911577696528732,1.06099764203744
"NVE14501",0,0,0,0,0,0,0,0,0,0
"NVE14502",0,0,0,0,0,0,0,0,0,0
"NVE14503",0,0,0,0,0,0,0,0,0,0
"NVE14504",0,0,0,0,0.460777594889009,0,0.460511889357975,0.67233889714402,0,0.74384747121034
"NVE14505",0,0,0,0,0.410232980902068,0,0,0,0,0
"NVE14506",0,0,0,0,0,0,0,-0.401559578995312,0,-0.473298669553001
"NVE14507",0,0,0,0,0,0,0,0,0,0
"NVE14508",0,0,0,0,0,0,0,0,0,0
"NVE14509",0,0,0,0,0,0,0,0,0,0
"NVE14510",-0.252365926339711,0,0,-0.309206043366525,0,0,0,0,0.340461965971564,0
"NVE14511",0,0,0,0,0,0,0,0,0,0
"NVE14512",0,0,0,0,0.628119446495561,0.456432497534412,0.380131537507128,0.773234397890403,0.509294322572929,0.855018864396278
"NVE14513",0,-0.83475213990808,-0.747330453770564,-0.663562924241216,1.10708172254416,1.01966003640664,0.935892506877293,1.72864904168772,1.45631945905164,2.12331207112183
"NVE14514",0,0,0,0,0,0,0,0,0,0
"NVE14515",0,0,0,0,0,0,0,0,0,0
"NVE14516",-0.688845985839769,0,0,0,-0.960087104616595,-0.687250339795227,-0.727628007305377,-1.14944071118577,0,-1.07335709561171
"NVE14517",0,0,0,0,0,0,0,0,0,0
"NVE14518",0,0,0,0,0,0,-0.662507620086097,0,0,0
"NVE14519",0,0,0,0,0,0,0,0,0,0
"NVE14520",0,0,0,0,0,0,0,0,0,0
"NVE14521",0,0,0,0,0,0,0,0,0,0
"NVE14522",0,0,0.83770694382587,0,0,0,0,0,0,0
"NVE14523",0,0,0,0,0,0,0,0,0,0
"NVE14524",0.647407226916265,0,0,0,0.858664411917351,0.55599751039987,0.586831871702751,0.941933786742956,0.294526559826691,0.824306563465198
"NVE14525",0,0,0,0,-0.609655912872479,0,-0.480781959454808,-0.64756406400322,0,-0.61442414110689
"NVE14526",0,0,0,0,0.59463733606095,0.485669991650224,0.406923487864804,0.73727310327338,0,0.724587088018059
"NVE14527",0,0,0,0,-0.788564265985585,0,-0.86378128533735,-1.06361380948626,0,-1.02643355859614
"NVE14528",-1.02028854284733,0,0,-0.462343464339601,-0.69852789496006,-0.955006173195145,-0.557945078507725,-0.91877155563734,0,-0.544836808302809
"NVE14529",0,0,0,0,0.280572142796725,0,0,0.289423241252899,0,0
"NVE14530",0,0,0,0,0,0,0,0,0,0
"NVE14531",0.415783677768652,0,0,0,0,0,0.316433803754351,0,0,0
"NVE14532",0,0,0,0,0,0,0,0,0,0
"NVE14533",0,0,0,-0.560603504414774,0,0,0,0,0,0
"NVE14534",0,0,0,0,0,0,0,0,0,0
"NVE14535",0,0,0,0,0,0,0,0,0,0
"NVE14536",0,0,0,0,0.572527633520405,0,0.494426545881256,0.651198418386734,0,0.644624511045574
"NVE14537",0,0,0,0,0,0,0,0,0,0
"NVE14538",0,0,0,0,0,0,0,0,0,0
"NVE14540",0,0,0,0,0,0,0,0,0,0
"NVE14541",0,0,0,0,0,0,0,0,0,0
"NVE14542",0,0,0,0,0,0,0,0,0,0
"NVE14543",0,0,0,0,0,0,0,0,0,0
"NVE14544",0,0,0,0,0,0,0,0,0,0
"NVE14545",0,0,0,0,0,0,0,0,0,0
"NVE14546",0,0,0,0,0,0,0,0,0,0
"NVE14547",0,0,0,0,0,0,0,0,0,0
"NVE14548",0,0,0,0,0,0,0,0,0,0
"NVE14549",0,0,0,0,0,0,0,0,0,0
"NVE14550",0,0,0,0,0,0,0,0,0,0
"NVE14551",0,0,0.688610470442538,0.735099712115396,-0.485632151847227,-0.7341026305128,-0.780591872185658,-1.18199881288027,-1.13650665281,-1.54567057364271
"NVE14552",-0.630801398943028,0,0,0,-0.751808425842026,-0.633718678041862,-0.856682114166084,-1.09300416284783,0,-1.03680529150587
"NVE14553",0,0,0,0,-0.932179498365443,-0.828690761624036,-0.788130537313227,-1.33789289604848,-0.85912455586765,-1.46467850649476
"NVE14554",0,0,0,0,0,0,0,0,0,0
"NVE14555",0,0,0,0,0,0,0,0,0,0
"NVE14556",0.692285987861024,0,0,0,0.986823198420981,0.641128106020606,0.607330553075124,1.06425530248876,0,0.957482592141713
"NVE14557",0,0,0,0,0,0,0,0,0,0
"NVE14558",0,0,0,0,0.310073757200031,0,0.40235262937628,0.506814302293832,0.409485048908061,0.610865855553439
"NVE14559",0,0,0,0,0.303305729163526,0.310624018645164,0,0,0,0
"NVE14560",0,0,0.44129646187904,0,0,-0.308868807948131,0,-0.342359951030545,-0.474787604961455,-0.544765393002787
"NVE14561",0,0,0,0,0,0,0,0,0,0
"NVE14562",0,0,0,0,0,0,0,0,0,0
"NVE14563",0,0,0,0,-0.464349701493266,0,0,-0.480247575256113,0,0
"NVE14564",0,0,0,0,-0.510517327716189,-0.431437129059532,-0.46154221383955,-0.765111308383755,-0.572646054667028,-0.891838735782786
"NVE14565",0,0,0,0,0.318411362388812,0,0,0,0,0
"NVE14566",0,0,0,0,0.410437535487504,0,0,0.505020211378591,0,0.519118993275098
"NVE14567",0,0,0,0,0.429510447513902,0,0.414371936859161,0.524726032789591,0,0
"NVE14568",0,0,0,0,0,0,0,0,0,0
"NVE14569",0,-0.755663963563897,-0.668151575799524,-0.993790408711797,0.780823104463568,0.693310716699195,1.01894954961147,1.48578677769976,1.46062763680009,1.96427593333732
"NVE14570",0,0,0,0,0,0,0,0,0,0
"NVE14571",0,0,0,0,0,0,0,0,0,0
"NVE14575",0,0,0,0,0,0,0,0,0,0
"NVE14576",0,0,0,0,0,0,0,0,0,0
"NVE14577",0,0,0,0,0,-0.300495119513882,-0.369984941602795,-0.462633413102652,0,-0.490647768627812
"NVE14578",0,0,0,0,0,0,0.256750507191793,0.225868673840118,0,0.263067453588164
"NVE14579",0.443989400632947,0,0,0,0.721047977863592,0.364417225740124,0.396037266557538,0.711306066892363,0,0.652414867893861
"NVE14580",0,0,0,0,0,0,0,0,0,0
"NVE14581",0,0,0,0,0,0,0,0,0,0
"NVE14582",0,0,0,0,0,0,0,0,0,0
"NVE14583",0.397503083706916,0,0,0,0.700142969802809,0.500613307402788,0.570148761502906,0.903542196375105,0.506039112668189,0.939720533834888
"NVE14584",0,0,0,0,0,0,0,0.53597677380378,0,0
"NVE14585",0,0,0,0,0,0,0,0,0,0
"NVE14586",0,0,0,0,0,0,0,0,0,0
"NVE14587",0,0,0,0,0,0,0,0,0,0
"NVE14588",0,0,0,0,0,0,0,0,0,0
"NVE14589",0,0,0,0,0,0,0,0,0,0
"NVE14590",0,0,0,0,0,0,0,0,0,0
"NVE14591",0,0,0,0,0,0,0,0,0,0
"NVE14592",0.290827811184205,0.606447114761003,0.484785977239613,0.651782535400063,-0.315619303576798,0,-0.360954724215857,-0.638649970445601,-0.929477781629807,-1.04541889333104
"NVE14593",0,0,0,0,0,0,0,0,0,0
"NVE14594",0,0,0,0,0,0,0,0,0,0
"NVE14596",0,0,0,0,0,0,0,0,0,0
"NVE14597",0,0,0,0,0,0,0,0,0,0
"NVE14598",0,0,0,0,0,0,0,0,0,0
"NVE14599",-0.692855906619328,0,0,-0.862814232649497,-0.537217764208392,0,0,0,0.607171340612371,0
"NVE14600",0,0,0,0,0,0,0,0,0,0
"NVE14601",0,0,0,0,0,0,0,0,0,0
"NVE14602",0,0,0,0,0,0,0,0,0,0
"NVE14603",0,0,0,0,0,0,0,0,0,0
"NVE14604",0.322923795097186,0,0.257530176929748,0,0.273903834022904,0,0,0,0,0
"NVE14605",0,0,0,0,0,0,0,0,0,0
"NVE14606",0,0,0,0,0,0,0,0,0,0
"NVE14607",0,0,0,0,0,0,0,0,0,0
"NVE14608",-0.472923482345195,0,0,-0.55217729854427,0,0,0,0,0.552039688390547,0
"NVE14609",0,0,0,0,0,0,0,0,0.347912454398964,0.422155859602567
"NVE14610",0,0,0,0,0,0,0,0,0,0
"NVE14611",0,0,0,0,-0.643975415632084,0,0,0,0,0
"NVE14612",-0.507423440105524,0,0,0,-0.837266700045564,-0.708596103868136,-0.91949972185416,-1.27624784670327,-0.768824406597747,-1.36338174613004
